id,date,image_url,content,content_translation,image_description,extended_text,reply_count,like_count,topic,negative_score,neutral_score,positive_score,x,y
194,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350728874_756777759568389_4952471011438148746_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fc1_Hx0hUToAX8zit_A&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAgaXgRbediLMdAwODCFaDtOB0S5SHDUg0HgSlDLTCdTQ&oe=647D4BCA,"Un prodigio del ajedrez Nigel Short, de cumpleaños hoy.

#ajedrez #chess #chessprodigy #uk #nigelshort #chesslove #chessandcommunity","Un prodigio del ajedrez Nigel Short, de cumpleaños hoy.

#ajedrez #chess #chessprodigy #uk #nigelshort #chesslove #chessandcommunity",smiling man in sunglasses standing in front of a lake with mountains in the background,"Un prodigio del ajedrez Nigel Short, de cumpleaños hoy.

#ajedrez #chess #chessprodigy #uk #nigelshort #chesslove #chessandcommunity. Image description: smiling man in sunglasses standing in front of a lake with mountains in the background",0,2,-1,0.0068320478312671185,0.38781216740608215,0.6053557395935059,13.720679,6.4510922
195,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350885552_272448182106420_5596296944420913554_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tqS4qrd0zs4AX-dwb-E&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBoXFsOBoG68HRAB9cu_zsABdBhnWYVqbyLCL5DGR7IOw&oe=647D420E,"....más de Fidel, en este caso con una figura en mi criterio más importante: Tigran Petrosian.

#chess #cuba #fidelcastro #chesshistory #tigranpetrosyan #sovietchess #chesshistory","....más de Fidel, en este caso con una figura en mi criterio más importante: Tigran Petrosian.

#chess #cuba #fidelcastro #chesshistory #tigranpetrosyan #sovietchess #chesshistory",there are two men shaking hands in a room,"....más de Fidel, en este caso con una figura en mi criterio más importante: Tigran Petrosian.

#chess #cuba #fidelcastro #chesshistory #tigranpetrosyan #sovietchess #chesshistory. Image description: there are two men shaking hands in a room",0,1,13,0.012962226755917072,0.7839071750640869,0.2031305581331253,14.408925,6.5953217
196,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350450493_203307432647657_2156844955828594559_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_pVz3QKgK-kAX8RJUNH&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDVBEeVsDGshcws641AhjBLKRyx91Ga4h8FRk8i_h_vOA&oe=647CC32B,#xadrez #ajedrez #chess #échecs #шахматы #schach #jogo #jogotabuleiro #xeque #xequemate #rei #rainha #bispo #cavalo #torre #peao #xadrez_capablanca,#xadrez #ajedrez #chess #échecs #шахматы #schach #jogo #jogotabuleiro #xeque #xequemate #rei #rainha #bispo #cavalo #torre #peao #xadrez_capablanca,painting of a man in a suit and tie holding his hands to his face,#xadrez #ajedrez #chess #échecs #шахматы #schach #jogo #jogotabuleiro #xeque #xequemate #rei #rainha #bispo #cavalo #torre #peao #xadrez_capablanca. Image description: painting of a man in a suit and tie holding his hands to his face,1,3,5,0.021919075399637222,0.9164319038391113,0.06164911389350891,15.607695,5.1422544
197,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350411095_582097964039406_8645606278925335565_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=B3Jm3pyPyaAAX-tJSMu&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfD40bVs-fTfWizGNII8E0BFCKocZKEGArZRdwCTKHMwTw&oe=647D0FF9,"Fidel Castro y el ajedrez...
¿Gran incentivador de la actividad en Cuba, ha funcionado?

#chess #ajedrez #ajedrezcubano #ajedrezcuba #caribbeanchess #chesshistory #fidelcastro🇨🇺 #cuba #chessandcommunity #chesslover","Fidel Castro y el ajedrez...
¿Gran incentivador de la actividad en Cuba, ha funcionado?

#chess #ajedrez #ajedrezcubano #ajedrezcuba #caribbeanchess #chesshistory #fidelcastro🇨🇺 #cuba #chessandcommunity #chesslover",arafed image of a man in a hat playing chess,"Fidel Castro y el ajedrez...
¿Gran incentivador de la actividad en Cuba, ha funcionado?

#chess #ajedrez #ajedrezcubano #ajedrezcuba #caribbeanchess #chesshistory #fidelcastro🇨🇺 #cuba #chessandcommunity #chesslover. Image description: arafed image of a man in a hat playing chess",0,1,13,0.017652783542871475,0.8871219158172607,0.09522537887096405,14.423203,6.530148
198,2023-06-02,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350838286_557176469930238_3397066054857940277_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oqSUU6EPEaMAX9QEujh&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfD1dNVmPxc3OIgrFyFi4bkPCbdVGpbe8hDRk3Oa_E__8w&oe=647EAA68,"¿Quieres jugar ajedrez, disfrutar de una hermosa tarde de sábado con gente Pura Vida?
Date la vuelta por Plaza Cristal, mañana a las 2:30.
Puedes traer tu tablero y reloj de ajedrez.
No importa la edad, todos y todas son bienvenidos ‼️‼️‼️
#ajedrez #chess #chessboard #ajedrezcostarica","¿Quieres jugar ajedrez, disfrutar de una hermosa tarde de sábado con gente Pura Vida?
Date la vuelta por Plaza Cristal, mañana a las 2:30.
Puedes traer tu tablero y reloj de ajedrez.
No importa la edad, todos y todas son bienvenidos ‼️‼️‼️
#ajedrez #chess #chessboard #ajedrezcostarica",a close up of a person playing chess on a table,"¿Quieres jugar ajedrez, disfrutar de una hermosa tarde de sábado con gente Pura Vida?
Date la vuelta por Plaza Cristal, mañana a las 2:30.
Puedes traer tu tablero y reloj de ajedrez.
No importa la edad, todos y todas son bienvenidos ‼️‼️‼️
#ajedrez #chess #chessboard #ajedrezcostarica. Image description: a close up of a person playing chess on a table",0,0,2,0.02477984130382538,0.8387431502342224,0.13647708296775818,9.439144,5.413353
199,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350406733_913820016360796_2176982634074774075_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fIYn_H83MrMAX83Hqx4&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCWN7ENn9Cb_J01UDD6idgRwkgwdLR5es_chFdk1iynOg&oe=647DD36F,"Le roi est mort… (et cuit).
#roi #king #couronne #echecs #echec #chessgame #chess #queen #pawn #plaque #ceramique","Le roi est mort… (et cuit).
#roi #king #couronne #echecs #echec #chessgame #chess #queen #pawn #plaque #ceramique",painting of a woman with a crown on her head and a chess board,"Le roi est mort… (et cuit).
#roi #king #couronne #echecs #echec #chessgame #chess #queen #pawn #plaque #ceramique. Image description: painting of a woman with a crown on her head and a chess board",0,4,5,0.020606057718396187,0.9202048778533936,0.0591890774667263,15.8456335,5.1528854
200,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350468801_1636764970069660_972752832740808445_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=e53_0yDsBa8AX-a2HDd&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBx0FmSNtc4n-7_udScPP_TT2hwjkH6ib1xIZppvkVLaw&oe=647E07E3,"❓ Test de niveau ★☆☆ sur Échecs & Stratégie. Les Blancs jouent et matent en 2 coups. Vlad-Cristian Jianu vs Burak Firat, Legnica, 2013 ❤️ LIKEZ si vous avez trouvé (sans donner la solution) ⌚️ Combien de temps avez-vous mis ? 

😉 Hâte de vous lire en commentaires !

🔑 La solution 👉 https://lnkd.in/eD2V27_v
🦾 Envie de progresser 👉 https://lnkd.in/eHGxd6A7

💡 Parce que les échecs développent des compétences recherchées par les entreprises 👉 analyse, stratégie, autonomie, résolution de problèmes, capacité à prendre des décisions ou bonne gestion du temps... 

Nous vous offrons chaque matin 3 exercices tactiques d’échecs tirés de parties réelles pour vous mettre en super forme cognitive pour la journée 🧠

C’est le petit déjeuner by Échecs & Stratégie !

On vous veut alerte et fringant pour que vous passiez une journée formidable.

Chaque matin, nous vous révélons les 3 solutions de ces exercices pour vous faire progresser jour après jour 👍

🎁 Pour recevoir en cadeau notre livre blanc 𝐋𝐞𝐬 𝐒𝐞𝐜𝐫𝐞𝐭𝐬 𝐝𝐮 𝐣𝐞𝐮 𝐝'é𝐜𝐡𝐞𝐜𝐬 (Les règles détaillées du jeu et les super tactiques pour gagner), c'est par ici 👉 www.chesstips.fr ♟

#echecs #Chess #Ajedrez #Шахматы #concentration #logique #memoire #analyse #strategie #tactique #coaching #sport #softskills #drh #formation #quizz","❓ Test de niveau ★☆☆ sur Échecs & Stratégie. Les Blancs jouent et matent en 2 coups. Vlad-Cristian Jianu vs Burak Firat, Legnica, 2013 ❤️ LIKEZ si vous avez trouvé (sans donner la solution) ⌚️ Combien de temps avez-vous mis ? 

😉 Hâte de vous lire en commentaires !

🔑 La solution 👉 https://lnkd.in/eD2V27_v
🦾 Envie de progresser 👉 https://lnkd.in/eHGxd6A7

💡 Parce que les échecs développent des compétences recherchées par les entreprises 👉 analyse, stratégie, autonomie, résolution de problèmes, capacité à prendre des décisions ou bonne gestion du temps... 

Nous vous offrons chaque matin 3 exercices tactiques d’échecs tirés de parties réelles pour vous mettre en super forme cognitive pour la journée 🧠

C’est le petit déjeuner by Échecs & Stratégie !

On vous veut alerte et fringant pour que vous passiez une journée formidable.

Chaque matin, nous vous révélons les 3 solutions de ces exercices pour vous faire progresser jour après jour 👍

🎁 Pour recevoir en cadeau notre livre blanc 𝐋𝐞𝐬 𝐒𝐞𝐜𝐫𝐞𝐭𝐬 𝐝𝐮 𝐣𝐞𝐮 𝐝'é𝐜𝐡𝐞𝐜𝐬 (Les règles détaillées du jeu et les super tactiques pour gagner), c'est par ici 👉 www.chesstips.fr ♟

#echecs #Chess #Ajedrez #Шахматы #concentration #logique #memoire #analyse #strategie #tactique #coaching #sport #softskills #drh #formation #quizz",a chess board with a chess piece and pieces of chess on it,"❓ Test de niveau ★☆☆ sur Échecs & Stratégie. Les Blancs jouent et matent en 2 coups. Vlad-Cristian Jianu vs Burak Firat, Legnica, 2013 ❤️ LIKEZ si vous avez trouvé (sans donner la solution) ⌚️ Combien de temps avez-vous mis ? 

😉 Hâte de vous lire en commentaires !

🔑 La solution 👉 https://lnkd.in/eD2V27_v
🦾 Envie de progresser 👉 https://lnkd.in/eHGxd6A7

💡 Parce que les échecs développent des compétences recherchées par les entreprises 👉 analyse, stratégie, autonomie, résolution de problèmes, capacité à prendre des décisions ou bonne gestion du temps... 

Nous vous offrons chaque matin 3 exercices tactiques d’échecs tirés de parties réelles pour vous mettre en super forme cognitive pour la journée 🧠

C’est le petit déjeuner by Échecs & Stratégie !

On vous veut alerte et fringant pour que vous passiez une journée formidable.

Chaque matin, nous vous révélons les 3 solutions de ces exercices pour vous faire progresser jour après jour 👍

🎁 Pour recevoir en cadeau notre livre blanc 𝐋𝐞𝐬 𝐒𝐞𝐜𝐫𝐞𝐭𝐬 𝐝𝐮 𝐣𝐞𝐮 𝐝'é𝐜𝐡𝐞𝐜𝐬 (Les règles détaillées du jeu et les super tactiques pour gagner), c'est par ici 👉 www.chesstips.fr ♟

#echecs #Chess #Ajedrez #Шахматы #concentration #logique #memoire #analyse #strategie #tactique #coaching #sport #softskills #drh #formation #quizz. Image description: a chess board with a chess piece and pieces of chess on it",0,10,0,0.018534768372774124,0.9179854393005371,0.06347975879907608,8.976468,2.3852737
201,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350832551_170818299291545_1448535917685347440_n.webp?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_Q5iHxkbna0AX9CqrPD&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBgMYL82GigQsxk6lwONKRM0YHbkAboFblJKLK1_V9fPQ&oe=647D5DE4,"Alto guiso 

#altoguiso #comida #pasta #legumbres #queso #chess #cusine 
#food #sauce #legumes #sausage #kitchen #cook #stew #guiso #insta #instagood #instakitchen #instafood #instalove #instadaily #instagram #likeforlikes #likeforfollow #like #instalike #follow4followback #followforfollowback #followers #follow","Alto guiso 

#altoguiso #comida #pasta #legumbres #queso #chess #cusine 
#food #sauce #legumes #sausage #kitchen #cook #stew #guiso #insta #instagood #instakitchen #instafood #instalove #instadaily #instagram #likeforlikes #likeforfollow #like #instalike #follow4followback #followforfollowback #followers #follow",araffy pasta dish with meat and vegetables on a wooden table,"Alto guiso 

#altoguiso #comida #pasta #legumbres #queso #chess #cusine 
#food #sauce #legumes #sausage #kitchen #cook #stew #guiso #insta #instagood #instakitchen #instafood #instalove #instadaily #instagram #likeforlikes #likeforfollow #like #instalike #follow4followback #followforfollowback #followers #follow. Image description: araffy pasta dish with meat and vegetables on a wooden table",0,4,11,0.027657633647322655,0.8855533599853516,0.0867890790104866,12.398256,6.712741
202,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350609870_836683171113775_8422013990565694458_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UbQbOqQtGk8AX83rqWX&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDylJtcPaSoQJUI-AIwT4DSHzOOLQC7jDyLLLoD0f034w&oe=647E2563,"•19🌞

#checkmate #chess #game #indore #mumbaidiaries #mdfafilms #mumbaidigitalfilmsacademy #cinematicinstutegoregaon #instapic #picoftheday #onedirection #krishnkant #instafamous #trending","•19🌞

#checkmate #chess #game #indore #mumbaidiaries #mdfafilms #mumbaidigitalfilmsacademy #cinematicinstutegoregaon #instapic #picoftheday #onedirection #krishnkant #instafamous #trending",chess board with chess pieces on it and a man sitting at a table,"•19🌞

#checkmate #chess #game #indore #mumbaidiaries #mdfafilms #mumbaidigitalfilmsacademy #cinematicinstutegoregaon #instapic #picoftheday #onedirection #krishnkant #instafamous #trending. Image description: chess board with chess pieces on it and a man sitting at a table",0,8,-1,0.02181103080511093,0.8907067775726318,0.08748214691877365,14.737001,5.0075994
203,2023-06-01,https://scontent.cdninstagram.com/v/t39.30808-6/347400640_6737639039634143_2689863346625230622_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ga--i-ItjQ8AX_q820z&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBA3s4XDPxjJ2-ZN-1ZnDywAyNAB5AQRsfdugw1G4eqlw&oe=647E4F14,"Yaz Kampı Kayıtları Başlıyor!

Gökyay Vakfı Satranç Müzesi’nde Satranç Eğitim Seminerleri, Yaz Kampı ile devam ediyor!

Deneyimli antrenörlerimiz Beyza Baltaoğlu Nartak ve Ahmet Reha Han eğitmenliğinde, haftada iki gün (Çarşamba-Perşembe günleri) gerçekleşecek olan seminerlerimizde 6-14 yaş aralığındaki öğrencilerimiz hem çok eğlenecekler hem de satranç öğrenebilecekler!

Eğitim gruplarımız Başlangıç ve Orta-İleri Seviyelerden oluşacak olup, öğrencilerimiz yaş ve seviyelerine göre gruplara ayrılacaklardır.

Kayıt ve detaylı bilgi için bizimle iletişime geçebilirsiniz.

info@gokyaysatrancvakfi.org.tr
0 (312) 312 13 04 - 05
Whatsapp: 0530 237 99 32

*Gökyay Satranç Vakfı Müzesi Nurus’un bir sosyal sorumluluk projesidir.
#gokyaychessmuseum #ankarasatranç #chess #hamamönü #ankaramüzeleri #satranç","Yaz Kampı Kayıtları Başlıyor!

Gökyay Vakfı Satranç Müzesi’nde Satranç Eğitim Seminerleri, Yaz Kampı ile devam ediyor!

Deneyimli antrenörlerimiz Beyza Baltaoğlu Nartak ve Ahmet Reha Han eğitmenliğinde, haftada iki gün (Çarşamba-Perşembe günleri) gerçekleşecek olan seminerlerimizde 6-14 yaş aralığındaki öğrencilerimiz hem çok eğlenecekler hem de satranç öğrenebilecekler!

Eğitim gruplarımız Başlangıç ve Orta-İleri Seviyelerden oluşacak olup, öğrencilerimiz yaş ve seviyelerine göre gruplara ayrılacaklardır.

Kayıt ve detaylı bilgi için bizimle iletişime geçebilirsiniz.

info@gokyaysatrancvakfi.org.tr
0 (312) 312 13 04 - 05
Whatsapp: 0530 237 99 32

*Gökyay Satranç Vakfı Müzesi Nurus’un bir sosyal sorumluluk projesidir.
#gokyaychessmuseum #ankarasatranç #chess #hamamönü #ankaramüzeleri #satranç",there is a poster for a chess tournament with a boy playing chess,"Yaz Kampı Kayıtları Başlıyor!

Gökyay Vakfı Satranç Müzesi’nde Satranç Eğitim Seminerleri, Yaz Kampı ile devam ediyor!

Deneyimli antrenörlerimiz Beyza Baltaoğlu Nartak ve Ahmet Reha Han eğitmenliğinde, haftada iki gün (Çarşamba-Perşembe günleri) gerçekleşecek olan seminerlerimizde 6-14 yaş aralığındaki öğrencilerimiz hem çok eğlenecekler hem de satranç öğrenebilecekler!

Eğitim gruplarımız Başlangıç ve Orta-İleri Seviyelerden oluşacak olup, öğrencilerimiz yaş ve seviyelerine göre gruplara ayrılacaklardır.

Kayıt ve detaylı bilgi için bizimle iletişime geçebilirsiniz.

info@gokyaysatrancvakfi.org.tr
0 (312) 312 13 04 - 05
Whatsapp: 0530 237 99 32

*Gökyay Satranç Vakfı Müzesi Nurus’un bir sosyal sorumluluk projesidir.
#gokyaychessmuseum #ankarasatranç #chess #hamamönü #ankaramüzeleri #satranç. Image description: there is a poster for a chess tournament with a boy playing chess",3,25,12,0.04051995277404785,0.8125116229057312,0.14696843922138214,10.468884,7.262139
